Nama,Degree
PT DWITUNGGAL PERMATA,2.0
PT SANURHASTA MITRA TBK,2.0
METROPOLITAN KENTJANA TBK,2.0
MULTI BINTANG INDONESIA TBK,2.0
FURUKAWA ELECTRIC CO LTD,2.0
PT AUTUM PRIMA INDONESIA,2.0
FJ CAPITAL PTE LTD,2.0
GREEN RESOURCES INVESTMENTS PTE LTD,2.0
PT SURYA PERTIWI TBK,2.0
PT MULTIFORTUNA ASINDO,2.0
PT SURYAPARAMITRA ABADI,2.0
PT IMAGO MULIA PERSADA TBK,2.0
PT KI EMPORIUM,2.0
PT TIARA MARGA TRAKINDO,2.0
PT BANK DANAMON INDONESIA TBK,2.0
PT SATYA MULIA GEMA GEMILANG,2.0
PT ASURANSI CENTRAL ASIA,2.0
PT BATULICIN ENAM SEMBILAN TRANSPORTASI,2.0
PT GESIT PERKASA,2.0
PT GUNA INVESTINDO,2.0
PT MARINDO INVESTAMA,2.0
PT MULINDO INVESTAMA,2.0
PT MASPION,2.0
PT HUSIN INVESTAMA,2.0
PT PRAKINDO INVESTAMA,2.0
PT ALIM INVESTINDO,2.0
PT MAKMUR BERKAH AMANDA TBK,2.0
PT ANUGERAH PERKASA SEMESTA,2.0
PT CENTRAL ENERGI PRATAMA,2.0
PT KREASI REGALINO INDONESIA,2.0
PT ADRINDO INTI PERKASA,2.0
PT BIO FARMA (PERSERO),2.0
VALE INDONESIA TBK,2.0
PT PELABUHAN INDONESIA INVESTAMA,2.0
PT TIGA TELEKOMUNIKASI INDONESIA,2.0
HUTCHISON ASIA TELECOMMUNICATIONS LIMITED,2.0
PT CAKRA BHAKTI PARA PUTRA,2.0
PEMBERTON ASIAN OPPORTUNITIES FUND,2.0
INDONESIA INVESTMENT AUTHORITY,2.0
PT BATAVIA PROSPERINDO INTERNASIONAL TBK,2.0
INDO KORDSA TBK,2.0
PT CGS INTERNATIONAL SEKURITAS INDONESIA,2.0
PT MAYBANK SEKURITAS INDONESIA,2.0
CGS INTERNATIONAL SECURITIES SINGAPORE PTE LTD,2.0
PT DWI SATRYA UTAMA,2.0
PT SINAR MAS MULTIARTHA TBK,2.0
PT WAHANA SENTOSA CEMERLANG,2.0
UBS AG SINGAPORE,2.0
SUMITOMO MITSUI BANKING CORPORATION,2.0
PT SUNGAI BUDI,2.0
PT BUDI DELTA SWAKARYA,2.0
PT ASTRINDO NUSANTARA INFRASTRUKTUR TBK,2.0
WATIGA TRUST LTD,2.0
GOTO,2.0
FIRST PACIFIC,2.0
BIRCHWOOD OMNIA LIMITED,2.0
OOREDOO,2.0
PT NGRUMAT BONDO UTOMO,2.0
ASTRA GRAPHIA TBK,2.0
JARDINE MATHESON,2.0
FUJIAN TANGZHONG INTERNATIONAL TRADING CO LTD,2.0
PT DAYA ADICIPTA MUSTIKA,2.0
PT PRIMA CAKRAWALA SENTOSA,2.0
UNION BANCAIRE PRIVEE UBP SA SINGAPORE BRANCH,2.0
BANK JULIUS BAER AND CO LTD SINGAPORE,2.0
PT MEGA CORPORA,2.0
PT BANK KB INDONESIA TBK,2.0
PT BUMI BENOWO SUKSES SEJAHTERA TBK,2.0
PT AKULAKU SILVRR INDONESIA,2.0
MUFG BANK LTD,2.0
PT SOUTHERN CROSS TEXTILE INDUSTRY,2.0
PT TRISULA INSAN TIARA,2.0
EQUITY GLOBAL INTERNATIONAL LIMITED,2.0
PT INDOLIFE PENSIONTAMA,2.0
UBS AG,2.0
PT BOSTON FURNITURE INDUSTRIES TBK,2.0
YAYASAN DANAR DANA SWADHARMA,2.0
GLENWOOD CORPORATION,2.0
OCBC SECURITIES PTE LTD,2.0
ONIX CAPITAL TBK,2.0
BANQUE PICTET AND CIE SA,2.0
PT SENTOSA BERSAMA MITRA,2.0
PT PERTAMINA (PERSERO),2.0
PT SOTERIA WICAKSANA INVESTAMA,2.0
PEMERINTAH DAERAH DKI JAKARTA,2.0
PT ARTHA GRAHA NETWORK,2.0
JPMCB NA RE JPMCB SINGAPORE BRANCH,2.0
EVER SHINE TEXTILE INDUSTRY TBK,2.0
AXIATA INVESTMENTS (INDONESIA) SDN BHD,2.0
PT FKS CORPORINDO INDONESIA,2.0
YAYASAN FILADELFIA,2.0
PT ADHIMIX PRECAST INDONESIA,2.0
PT CARDIG INTERNATIONAL,2.0
PT HOTEL FITRA INTERNATIONAL TBK,2.0
PT SUPER CAPITAL INDONESIA,2.0
PT CHARNIC CAPITAL TBK,2.0
PT GARUDA MAINTENANCE FACILITY AERO ASIA TBK,2.0
GOWA MAKASSAR TOURISM DEVELOPMENT TBK,2.0
PT TUDUNG PUTRA PUTRI JAYA,2.0
PT OWEN PETRO BITUMEN,2.0
DANA PENSIUN KARYAWAN PANIN BANK,2.0
PT GRAHA MULIA INDOTAMA,2.0
INDO ACIDATAMA TBK,2.0
PT CITRA BORNEO INDAH,2.0
PT JAYA SWARASA AGUNG TBK,2.0
PT WIDJAJATUNGGAL SEJAHTERA,2.0
TEMPO INTI MEDIA TBK,2.0
PT INTI NUSA DAMAI,2.0
PT TRINITI DINAMIK TBK,2.0
MARIA FORBIS INTERNASIONAL,2.0
KEDAWUNG SETIA INDUSTRIAL TBK,2.0
PT GEMA LINTAS BENUA,2.0
KERAMIKA INDONESIA ASSOSIASI TBK,2.0
PT LCK GLOBAL KEDATON TBK,2.0
LION METAL WORKS TBK,2.0
LION HOLDINGS PTE LTD,2.0
PT UNI-CHARM INDONESIA TBK,2.0
PT URBAN JAKARTA PROPERTINDO TBK,2.0
PT TRANSPORTASI GAS INDONESIA,2.0
MITSUBISHI CORPORATION,2.0
PANIN FINANCIAL TBK,2.0
PT ISTANA KUTA RATU PRESTIGE,2.0
PT CIKARANG LISTRINDO TBK,2.0
PP (PERSERO) TBK,2.0
PIONEERINDO GOURMET INTERNATIONAL TBK,2.0
PT PURI GLOBAL SUKSES TBK,2.0
PT SRIBOGA RATURAYA,2.0
MATHIAS SPORT ACADEMY,2.0
PT INTERPORT MANDIRI UTAMA,2.0
CJ GLOBAL HOLDINGS LIMITED,2.0
IBM INTERNATIONAL GROUP BV,1.0
COCACOLA AMATIL LIMITED,1.0
PT COCACOLA BOTTLING INDONESIA,1.0
PT TENE CAPITAL,1.0
PT ALITA DINAMIKA PERSADA,1.0
OJI HOLDINGS CORPORATION,1.0
PT TRIMEGAH BANGUN PERSADA,1.0
MATAHARI,1.0
AURIC DIGITAL RETAIL PTE LTD,1.0
PT LENOX PASIFIK INVESTAMA TBK,1.0
PT LORENA,1.0
PT GADING DANALESTARI,1.0
PT CATURKARSA MEGATUNGGAL,1.0
SERIAL SYSTEM PTE LTD,1.0
PT LEONG HUP JAYAINDO,1.0
DRAGON AMITY PTE LTD,1.0
LEONG HUP SINGAPORE UOB KAYHIAN PTE LTD,1.0
GA ROBUSTA F B COMPANY PTE LTD,1.0
PT PREMIER CAPITAL INVESTMENT,1.0
PT MAHAKA MEDIA,1.0
TECABLE HK CO LIMITED,1.0
PT MARK CAPITAL INDO,1.0
PT DYNA CAPITAL INDO,1.0
SOCGEN SA COMPAGNIE GENERALE DES ETABLISSEMENTS MICHELIN,1.0
PT HALIM SAKTI,1.0
PT MULTI ANEKADANA SAKTI,1.0
PT DANABINA SENTANA,1.0
GALASCO INVESTMENTS LIMITED,1.0
PT MAYAPADA KARUNIA CORPORATION,1.0
JPMCB NA RE CATHAY LIFE LNSURANCE CO LTD,1.0
PT GATSU GRIYA MEGATAMA,1.0
PT MAYAPADA KASIH CORPORATION,1.0
PT WAHANA BATUBARA INDONESIA,1.0
PT GALLEY ADHIKA ARNAWAMA,1.0
PT MARTHANA MEGAHAYU INTI,1.0
PT BRINGIN WULANKI AYU,1.0
PT KARYA KARUNIA PERSADA,1.0
ABELL TECHNOLOGY GLOBAL PTE LTD,1.0
PT PRIMA ANDALAN UTAMA,1.0
PT EDIKA AGUNG MANDIRI,1.0
CHINA CONSTRUCTION BANK CORPORATION,1.0
PT MITRA DAYA MUSTIKA,1.0
ISV SA HONGKONG BRUNP & CATL CO.,1.0
PT BUDIMULIA INVESTAMA,1.0
PT MEGAH CIPTA INVESTAMA,1.0
PT EMDE INDUSTRI INVESTAMA,1.0
WOODSIDE GLOBAL VENTURES INC,1.0
PT HONORIS CORPORINDO PRATAMA,1.0
AA LAND PTE LTD,1.0
CS AG SG ASIALINK ELECTRONICS,1.0
CIMBGNT SA CIMBPE,1.0
PT BUKIT HEDAMA PERMAI,1.0
DIAMOND BRIDGE PTE LTD,1.0
PT MEDCO DAYA ABADI LESTARI,1.0
EMEDIA EXPORT COMPANY MBH,1.0
MERCK HOLDING GMBH,1.0
PT METRO PACIFIC TOLLWAYS INDONESIA SERVICES,1.0
MULTIFILING MITRA INDONESIA TBK,1.0
IRON MOUNTAIN HONG KONG LIMITED,1.0
PT TRIJAYA WISESA MAKMUR,1.0
MGI INTERNATIONAL HOLDINGS LTD,1.0
PT MAHKOTA GLOBAL INVESTAMA,1.0
PT BUANA GRAHA UTAMA,1.0
PT HOKI INVESTASI SEJATI,1.0
PT GRIYAINSANI CAKRASADAYA,1.0
PT INTIKENCANA PRANAJATI,1.0
PT MITRA MURNI EXPRESSINDO,1.0
PT INTI BINA UTAMA,1.0
PT PRIME ASIA CAPITAL,1.0
PT APRATIMA SEJAHTERA,1.0
PT KARUNA PARAMITA PROPERTINDO,1.0
PT PENTA COSMOPOLITAN,1.0
PT BUDITAMA NIRWANA,1.0
HEINEKEN INTERNATIONAL BV,1.0
PT MULIA GRAHAPERMAI,1.0
PT EKA GUNATAMA MANDIRI,1.0
BRIDGE LEED LIMITED,1.0
PT CROPSCO PANEN INDONUSA,1.0
PT SEJAHTERA INVESTAMA INDAH,1.0
PT CANDRAKARYA MULTIKREASI,1.0
BINA PURI POWER SDN BHD,1.0
PT MEGAPOWER MAKMUR TBK,1.0
PHILLIP SECURITIES PTE LTD,1.0
MATAHARI PUTRA PRIMA TBK,1.0
CONSILIUM FRONTIER EQUITY FUND,1.0
PT MARISSI IDOLA SUMBER SEJAHTERA,1.0
PT KOBIN KERAMIK INDUSTRI,1.0
PT TANCORP BANGUN INDONESIA,1.0
PT METRO HEALTHCARE INTERNATIONAL,1.0
PT CAPITAL STRATEGIC INVESCO,1.0
PT CAPITAL GLOBAL STRATEGIC,1.0
PT ROKET CIPTA SENTOSA,1.0
SATS INVESTMENT II PTE LTD,1.0
PT SAPTADAYA BUMITAMA PERSADA,1.0
CENTRAL BUSINESS ALLIANCE,1.0
PT LINGKAR MATRA,1.0
PT SENTRATAMA NIAGA INDONESIA,1.0
CLOVER UNIVERSAL ENTERPRISE LIMITED,1.0
EP ID HOLDINGS PTE LTD,1.0
PT TRIMAS SARANA GARMENT INDUSTRY,1.0
PT TRIMEX SARANA TRISULA,1.0
PT BALI HOPE,1.0
PT PURI SARANA DAMAI,1.0
NIVEN HOLDING LIMITED,1.0
GLENCORE INTERNATIONAL INVESTMENTS LTD,1.0
PT TUNAS TUMBUH BERKEMBANG,1.0
PT KARYA CAKRAWALA PERDANA,1.0
GOLDEN CAPITAL FOUNDATION LIMITED,1.0
PT CITRA PUTRA MANDIRI,1.0
PT TANCORP GLOBAL ABADI,1.0
INK COLOR INT PTE LTD,1.0
PT BUKIT JAYA SEMESTA,1.0
BP2S/SG BNP PARIBAS WEALTH MANAGEMENT SINGAPORE BRANCH,1.0
WH INVESTMENTS PTE LTD,1.0
PT FERSINDO NUSAPERKASA,1.0
AIRASIA AVIATION GROUP LIMITED,1.0
GENERAL ATLANTIC SINGAPORE CMR PTE LTD,1.0
ANDERSON BAY PTE LTD,1.0
MAHOGANY GLOBAL INVESTMENT PTE LTD,1.0
PT INTER JAYA CORPORA,1.0
PERFECT COMPANION SWT CO LIMITED,1.0
PT CENTRAL PANGAN PRIMA,1.0
ALBIZIA ASEAN OPPORTUNITIES FUND,1.0
SCG RETAIL HOLDING COMPANY LIMITED,1.0
NTASIAN DISCOVERY MASTER FUND,1.0
PT OLYMPIC KAPITAL EQUITY,1.0
PT ANDALAN UTAMA BINTARA,1.0
PT SAPTA SAWIT LESTARI,1.0
PT SAWIT INTI PERKASA,1.0
PT VERDAN SAWIT LESTARI,1.0
KESTREL WAVE INVESTMENT LTD,1.0
VALLOUREC TUBES FRANCE SAS,1.0
SANG PELOPOR,1.0
PT SANG PELOPOR,1.0
PT DUTA ANGGADA,1.0
PT USAHA INDAH ABADI,1.0
PT INDAH SEHAT CEMERLANG,1.0
TOTAL ALLIANCE HOLDINGS LIMITED,1.0
PT DCI INDONESIA TBK,1.0
DANA KESEHATAN INDONESIA,1.0
PT MARGO PRATAMA PERKASA,1.0
GLOBAL HOUSE INTERNATIONAL COMPANY LIMITED,1.0
PT TANCORP SURYA SUKSES,1.0
GOLDWAVE CAPITAL LIMITED,1.0
PT ANTAREJA MAHADA MAKMUR,1.0
PT MADHANI TALATAH NUSANTARA,1.0
ZURICH ASSET INTERNATIONAL LTD,1.0
PT ANDHESTI TUNGKAS PRATAMA,1.0
PT PUTERA MULIA INDONESIA,1.0
PT DAFAM,1.0
HUDSON RIVER GROUP PTE LTD,1.0
PT BUNDAMEDIK,1.0
PT HARVEST CAPITAL INTERNATIONAL,1.0
PT CGS CIMB SEKURITAS INDONESIA,1.0
PT BINA YATRA SENTOSA,1.0
CGS CIMB SECURITIES SINGAPORE PTE LTD,1.0
BALI PRIVATE VILLA S PTE LTD,1.0
MANUCHAR HONGKONG LIMITED,1.0
NAKAGAWA SPECIAL STEEL INC,1.0
PT BANGUN BANUA KALIMANTAN SELATAN,1.0
PT KAWAN LAMA INTERNUSA,1.0
PT KARUNIA WAHANANUSA,1.0
OCK INTERNATIONAL SDN BHD,1.0
KIMBERLYCLARK CORPORATION,1.0
MISAWA TRADING CO LTD,1.0
AXIA POWER HOLDINGS BV,1.0
PT INBARAT SUPRA NIAGA,1.0
PT PELINDO MARINE SERVICE,1.0
YAYASAN DANIEL WAHYU KALAIJ,1.0
PT EREN SEJAHTERA,1.0
DANA PENSIUN BANK RAKYAT INDONESIA,1.0
WALSIN LIHWA CORPORATION,1.0
MARRITE CO LTD,1.0
PT CAHAYA SAKTI GEMILANG,1.0
PT ADIPERKASA CITRA ESEMKA HERO,1.0
PT TIGA DARA NAGAYA,1.0
CRODA INDIA COMPANY PVT LTD,1.0
CRODA OVERSEAS HOLDINGS LIMITED,1.0
WEIR MINERALS AUSTRALIA LTD,1.0
PASCO SHIKISHIMA CORPORATION,1.0
DEMETER INDO INVESTMENT PTE LTD,1.0
LIEF HOLDINGS PTE LTD,1.0
PT BESTAMA MEDIKACENTER INVESTAMA,1.0
VOSTRO INDONESIA BANK MANDIRI BANK CO LTD,1.0
BNI HONGKONG,1.0
BANK OF NEW YORK,1.0
BNI LONDON,1.0
PT RADIANT NUSA INVESTAMA,1.0
PT GLOBAL SUKSES SOLUSI TBK,1.0
KB MDI CENTAURI MASTER FUND PTE LTD,1.0
PT METRA DIGITAL INVESTAMA,1.0
PT METRA-NET,1.0
PT INFINITI WAHANA,1.0
STEADY SAFE TBK,1.0
PT ABDI RAHARJA,1.0
PT SARASWANTI UTAMA,1.0
GDEX BERHAD,1.0
GD VALUEGUARD SDN BHD,1.0
GDEX SEA SDN BHD,1.0
PT SATRIA INVESTAMA PERDANA,1.0
PT KOTA SATU INDONESIA,1.0
PT SURYA BIRU TITILEA INVESTAMA,1.0
PT TUTULAN SUKMA,1.0
PT MODA SUKMA,1.0
PT GENERASI DUA SUKSES TERUS,1.0
PT SENA DWIMAKMUR,1.0
ORGANON LLC,1.0
PT LEMBAGA TABUNG ANGKATAN TENTERA,1.0
PHARMANIAGA INTERNATIONAL CORPORATION SDN BHD,1.0
PT DANPAC PHARMA,1.0
PT PERTAMINA INTERNATIONAL SHIPPING,1.0
WOORI BANK KOREA,1.0
PT SEMACOM GLOBAL MANDIRI,1.0
PT SURYA FAJAR CORPORA,1.0
PT SUMBERMAS INTI ENERGI,1.0
TWINWOOD FAMILY HOLDINGS LIMITED,1.0
PT EMPU SAHID HOLDING INTERNATIONAL,1.0
PT SAHID INSANADI,1.0
PT GOLDENHEAVEN PRIMA INVESTAMA,1.0
PT MAXIMA PRIMA SEJAHTERA,1.0
PT SIGMA ENERGY UTAMA,1.0
PT HOTEL CANDI BARU,1.0
SIGHT INVESTMENT COMPANY PTE LIMITED,1.0
PT MEGAPRATAMA KARYA PERSADA,1.0
INDOFOOD AGRI RESOURCES,1.0
PT BINA MAKNA INDOPRATAMA,1.0
BATUBARA DEVELOPMENT PTE LTD,1.0
PT GREAT GIANT PINEAPPLE,1.0
PT MULTI KARYA SEJATI,1.0
TAEL TWO PARTNERS LTD,1.0
PT VISI INTI PELANGI,1.0
PT ESWHUANG,1.0
PT ANEKA AGRO FOOD,1.0
PT SAGA INVESTAMA SEDAYA,1.0
PT SELIS INVESTAMA INDONESIA,1.0
TAIHEIYO CEMENT CORPORATION,1.0
PT SAMUDERA INDONESIA TANGGUH,1.0
PT KAWAN INTI CEMERLANG,1.0
PT SATYAMITRA KEMAS LESTARI TBK,1.0
PT SATYAMITRA INVESTINDO PRATAMA,1.0
PT SINAR MAS CAKRAWALA,1.0
PT GOLDEN PRIMA ENERGY,1.0
PT GEO ENERGY LNVESTAMA,1.0
PT SEMAROP AGUNG,1.0
TRADA ALAM MINERA TBK,1.0
PT TJAHAYA KARYA MULIA,1.0
UNILINK VENTURES INC,1.0
PT DARMA PERTIWI RAYA,1.0
PT PILAR SUKSES UTAMA,1.0
FRABURG PTY LIMITED,1.0
TIBERIAS 96 PTY LTD,1.0
MEDISIA INVESTMENT HOLDINGS PTE LTD,1.0
CASCADE CREEK PTY LTD,1.0
PT PRECISE PACIFIC REALTY,1.0
DFS VENTURE SINGAPORE PTE LTD,1.0
PT PURAGRAHA DIAN PERTIWI,1.0
PT ALSOK BASS INDONESIA SECURITY SERVICES,1.0
PT PACIFIC STAR SYNERGY,1.0
PT SARI BUMI INDOPOWER,1.0
PT GRAHA INTI HARAPAN,1.0
CATHAY UTIMA INVESTMENT PTE LTD,1.0
PT GLORIAJAYA GEMPITA,1.0
PT SURYA CIPTA INTI CEMERLANG,1.0
HIGH PRO INVESTMENTS LIMITED,1.0
BNYM RE BNYMTCNA RE BCSS BORON A I LP,1.0
WING HARVEST LIMITED,1.0
PT KEMIRI SARANA INVESTAMA,1.0
PT NUANSA MULTI KARYA,1.0
PT HERO SUPERMARKET TBK,1.0
PT HERO INTIPUTRA,1.0
IRON MOUNTAIN INCORPORATED,1.0
KOPERASI SOANANTO,1.0
PT INDOKARLO PERKASA,1.0
PT AGRI MULTI MAS SENTOSA,1.0
CLARIANT CATALYSTS JAPAN KK,1.0
PT PARAMITA ADHI PERKASA,1.0
MAVIBEL MAATSCHAPPIJ VOOR INTERNATIONALE BELEGGINGEN BV,1.0
PT SERONGGA SUMBER LESTARI,1.0
PT DELI COAL,1.0
PT DELI PRATAMA NUSANTARA,1.0
PT ARUTMIN INDONESIA KINTAP ENERGI,1.0
NEW GOLDEN SEA SHIPPING PTE LTD,1.0
PT GLOBAL PUTRA INDONESIA MARITIME,1.0
SOCIETE DES PRODUITS NESTLE SA,1.0
PT BOSSONGANG ENERGY PLANTATION,1.0
PT CENKO KORPORINDO INTERNATIONAL,1.0
SHAWCOR CANADA HOLDING LTD,1.0
BREDERO SHAW INTERNATIONAL BV,1.0
METSO OUTOTEC OYJ,1.0
LOUIS DREYFUS COMPANY ASIA PTE LTD,1.0
PT SEPARI ENERGY,1.0
PT CAHAYA SAMOEDERA BERSAUDARA,1.0
ALATAS WORLDWIDE LIMITED,1.0
YAYASAN KESEHATAN PENSIUNAN PT PELNI,1.0
PT JAYA KAPITAL INDONESIA,1.0
PT PUNDI ARTHA LESTARI,1.0
PT HARIFF DAYA TUNGGAL ENGINEERING,1.0
MERCK SHARP AND DOHME I A LLC,1.0
DOW CHEMICAL PACIFIC SINGAPORE PRIVATE LIMITED,1.0
DOW CHEMICAL PACIFIC SINGAPORE PTE LTD,1.0
RUGAO CITY XINA TRADING CO LTD,1.0
NANTONG HUAZE INVESTMENT CO LTD,1.0
A HARTRODT MALAYSIA SDN BHD,1.0
PT MAHIR MUDA PRATAMA,1.0
DANA PENSIUN KARYAWAN SEMEN BATURAJA,1.0
YAYASAN IGASAR SEMEN PADANG,1.0
YAYASAN KESEJAHTRERAAN SEMEN TONASA,1.0
NA FASTENERS PTE LTD,1.0
ABADI INVESTMENT PTE LTD,1.0
PT INDOLIFE INVESTAMA PERKASA,1.0
KOOKMIN BANK CO LTD,1.0
STIC EUGENE STAR HOLDING INC,1.0
PT SARI DASA KARSA,1.0
PT MESTIKA BENUA MAS,1.0
NAM CHEONG PIONEER SDN BHD,1.0
PT MARCO POLO INDONESIA,1.0
PT SINAR BINTANG MAKMUR,1.0
PT SUN ANTARNUSA INVESTMENT,1.0
PT SUN LAND INVESTAMA,1.0
PT FINACCEL TEKNOLOGI INDONESIA,1.0
PT AGUNG ALAM ANUGRAH,1.0
PT AGUNG ANUGRAH INVESTAMA,1.0
PT GOZCO CAPITAL,1.0
ROCKCORE FINANCIAL TECHNOLOGY CO LTD,1.0
JALAN PANTAI LIMITED,1.0
J TRUST,1.0
J TRUST ASIA PTE LTD,1.0
J TRUST CO LTD,1.0
PT JTRUST INVESTMENT INDONESIA,1.0
PT BUMI CITRA INVESTINDO,1.0
PT BENTENG TERANG SEJAHTERA,1.0
ASIA AGRI INTERNATIONAL PTE LTD,1.0
PEMERINTAH PROVINSI BANTEN,1.0
PT MEGA ASTA RAYA,1.0
NSL CLIENT SEGREGATED AC,1.0
DAIWA HOUSE INDUSTRY CO LTD,1.0
DB SPORE SES CLT AC,1.0
BFI FINANCE INDONESIA TBK,1.0
TRINUGRAHA CAPITAL CO SCA,1.0
PT SURYA DUTA MAS,1.0
EASTERN PEAK GROUP CORPORATION,1.0
PT BHAKTI ARTHA GLOBAL,1.0
CARAVAGGIO HOLDINGS LIMITED,1.0
PT BHAKTI PANJIWIRA,1.0
PT GOLDEN LESTARI,1.0
PT GAYA HIDUP MASA KINI,1.0
PT SAMUDRA BIRU,1.0
PT INTAN PARIWARA,1.0
RUHONG HOLDING PTE LTD,1.0
SAFIRE CAPITAL PTE LTD,1.0
PT PURNOMO INVESTAMA,1.0
PT PUSAKA CITRA DJOKOSOETONO,1.0
PT CHANDRA INVESTAMA,1.0
VALLEY INVESTMENT HOLDINGS PTE LTD,1.0
UNITED OVERSEAS BANK NOMINEES PRIVATE LIMITED,1.0
SJ BISI HOLDINGS PTE LTD,1.0
VISTA INVESTMENT HOLDINGS PTE LTD,1.0
FIELD INVESTMENT HOLDINGS PTE LTD,1.0
PT AGRINDO PRATAMA,1.0
PEMERINTAH DAERAH SE JAWA BARAT DAN BANTEN,1.0
PEMERINTAH DAERAH KABUPATEN BANDUNG,1.0
PEMERINTAH DAERAH PROVINSI JAWA BARAT,1.0
PEMERINTAH DAERAH TINGKAT I PROVINSI JAWA TIMUR,1.0
QATAR NATIONAL BANK QPSC,1.0
PT ELANG MEGAH INTI,1.0
PT TUNGGALADHI BASKARA,1.0
OONA INDONESIA PTE LTD,1.0
ASURANSI BINA DANA ARTA TBK,1.0
VALLE VERDE PTE LTD,1.0
PT KARYA SUPRA PERKASA,1.0
KOPERASI JASA ADHI SEJAHTERA,1.0
WATER PARTNERS BOTTLING SA,1.0
ADIRA DINAMIKA MULTI FINANCE TBK,1.0
PROVESTMENT LIMITED,1.0
PT ADARO STRATEGIC INVESTMENT,1.0
ADARO STRATEGIC INVESTMENT,1.0
PT INDO KREASI PRATAMA,1.0
PT SINAR TERANG ASIA RAYA,1.0
PT BANK RAYA INDONESIA TBK,1.0
BANK INDUSTRI KOREA,1.0
INDUSTRIAL BANK OF KOREA,1.0
PT AIMS INDO INVESTAMA,1.0
PT ASTA ASKARA SENTOSA,1.0
PT PANGAN SEJAHTERA INVESTAMA,1.0
PT KOREK API GUNA MANDIRI,1.0
PT BINTANG BERSINAR CEMERLANG,1.0
PT GEMA BUSANA RAYA,1.0
PT RENALDI JAYA EKA INTI,1.0
PT TIARA INTIMAHKOTA,1.0
ARGHA KARYA PRIMA IND. TBK,1.0
PT NAWA PANDUTA,1.0
PT PRISMATAMA NUGRAHA,1.0
PT ARTHAKENCANA RAYATAMA,1.0
PT GOLDEN ARISTA INTERNATIONAL,1.0
FAIRFAX ASIA LIMITED,1.0
PT GRIYA PRIMA AMANDA,1.0
THE TOLARAM FAMILY TRUST,1.0
INVESTREE SINGAPORE PTE LTD,1.0
PT JAGAT RAYA IMAJINASI,1.0
TOLARAM PTE LTD,1.0
PT RODAMAS,1.0
AGC INC,1.0
SPHERE CORPORATION SDN BHD,1.0
PT SIGMANTARA ALFINDO,1.0
PT ANDIRA AGRO TBK,1.0
KEJAKSAAN AGUNG,1.0
FIRST RESOURCES LIMITED,1.0
PT BUKIT ASAM PRIMA,1.0
CAPITOL GRAVURE INDUSTRIES,1.0
PT HANDAYA MANDIRI DINAMIKA,1.0
PT SARANACITRA LESTARIJAYA,1.0
FRASERS PROPERTY THAILAND PUBLIC COMPANY LIMITED,1.0
YAYASAN BRILIAN INDONESIA GEMILANG,1.0
YAYASAN TUNAS KARYA PERSADA NUSANTARA,1.0
YAYASAN MANDIRI AMAL INSANI,1.0
YAYASAN BANGUN SEJAHTERA INDONESIA MASLAHAT,1.0
YAYASAN DANA KESEHATAN INDONESIA,1.0
YAYASAN MATA GARUDA,1.0
EXTERRAN HOLDING COMPANY NL BV,1.0
PEMERINTAH KABUPATEN GRESIK,1.0
RODA VIVATEX TBK,1.0
MEDIAHUIS IRELAND LIMITED,1.0
PT SOLIC KREASI BARU,1.0
PT BENSON MEDIA KREASI,1.0
ORIFLAME COSMETICS GLOBAL SA,1.0
PT DAVKAR INTERNATIONAL,1.0
PT PUTRA MANDIRI KREASINDO,1.0
CHEMICO GROUP CO LTD,1.0
PT INDADI JUVER,1.0
PT KAPAL API GLOBAL,1.0
EXELTIS PHARMACEUTICALS HOLDING SL,1.0
PT BERLIAN TAMBANG INDONESIA,1.0
PT PUTRA WELINDO INDONESIA,1.0
PT AKSES PELABUHAN INDONESIA,1.0
MIND ID,1.0
PT SHINTA UTAMA,1.0
AUGUSTA INVESTMENTS I PTE LTD,1.0
BNYM RE ACP II TRADING LLC 2039927457,1.0
PT ASERRA CAPITAL,1.0
ARITA ENGINEERING SDN BHD,1.0
PT ARITA GLOBAL,1.0
ASIAPLAST INDUSTRIES TBK,1.0
PT MACO AMANGRAHA,1.0
PT INDOFICA,1.0
INDOFICA,1.0
PT SARANA MULTILAND MANDIRI,1.0
PT WIJAYA ANUGERAH CEMERLANG,1.0
PT RAJAWALI CORPORA,1.0
PT ARGO MANUNGGAL TRIASTA,1.0
PT DHARMA MANUNGGAL,1.0
TREVOR GLOBAL LTD,1.0
PT KUKUH MANUNGGAL PROPERTINDO,1.0
DEUTSCHE BANK AG,1.0
PT CALORIE VIVA UTAMA,1.0
JAPET RES PTE LTD,1.0
PT JAF ASIA INVESTMENT,1.0
PT ARKHA TANTO PRIMA,1.0
PT ARKORA BAKTI INDONESIA,1.0
ACEI SINGAPORE HOLDINGS PRIVATE LTD,1.0
PT ENERGIA PRIMA NUSANTARA,1.0
FIDELITY FUNDS ASIAN SMALLER COMPANIES POOL,1.0
PT SUPRAKREASI ERADINAMIKA,1.0
PT SRIHANA UTAMA,1.0
ASURANSI BINTANG TBK,1.0
PT WARISAN KASIH BUNDA,1.0
PT PRIMA TUNAS INVESTAMA,1.0
JARDINE CYCLE CARRIAGE LIMITED,1.0
JARDINE CYCLE & CARRIAGE,1.0
PERHIMPUNAN PERSATUAN GUANGDONG INDONESIA,1.0
DANA PENSIUN PERKEBUNAN,1.0
QINHUANGDAO BEIDAIHE DAWEISHENG INTERNATIONAL,1.0
