Nama,Closeness
PT BUMINDO MEKAR WIBAWA,0.13
PT CAHAYA GEMILANG INDAH CEMERLANG,0.13
PT CAHAYA INTI SENTOSA,0.13
PT CAHAYA KENCANA INDAH,0.13
PT JAYA INDAH SENTOSA,0.13
PT KARUNIA UTAMA SELARAS,0.13
PT KEMILAU KARYA UTAMA,0.13
PT MEGA ANDALAN SUKSES,0.13
PT PANORAMA EKA TUNGGAL,0.13
PT SUMBER CIPTA UTAMA,0.13
PT ANEKASPRING TELEKOMINDO,0.13
PANIN FINANCIAL TBK,0.13
PT INDO OIL PERKASA TBK,0.13
PT AUSTINDO NUSANTARA JAYA TBK,0.13
EXELTIS PHARMACEUTICALS HOLDING SL,0.13
PT MULTIKARSA INVESTAMA,0.13
DAMIANO INVESTMENTS BV,0.13
POLYSINDO INTERNATIONAL FINANCE COMPANY B.V,0.13
PT TEXMACO GRAHA BUSANA,0.13
PT TEXMACO JAYA TBK,0.13
GNXT INVESTMENT HOLDINGS PTE LTD,0.13
GLOBAL DIGITAL NIAGA,0.13
PT WIJAYA SUMBER SEJAHTERA,0.13
PT PRIMA RASA INTI,0.13
PT MARS MULTI MANDIRI,0.13
PT SUPRA INVESTAMA MANDIRI,0.13
PAKUWON ARTHANIAGA,0.13
PT PAKUWON DARMA,0.13
PT PAKUWON ARTHANIAGA,0.13
PT ARTISAN WAHYU,0.13
PT CEMERLANG INDO PROPERTI,0.13
PT CENTRUM UTAMA PRIMA,0.13
PT DWIJAYA MANUNGGAL,0.13
PT ELITE PRIMA HUTAMA,0.13
PT PAKUWON NUSANTARA ABADI,0.13
PT PAKUWON PERMAI,0.13
PT PAKUWON REGENSI,0.13
PT PAKUWON SENTOSA ABADI,0.13
PT PERMATA BERLIAN REALTY,0.13
PT PRIMA CIPTA KONSTRUKSI,0.13
PT SARANAKELOLA INVESTA,0.13
PT IPC TERMINAL PETIKEMAS,0.13
PT KARINWASHINDO CENTRALGRAHA,0.13
PT KARYA INVESTAMA INDONESIA,0.13
PT PBM OLAH JASA ANDAL,0.13
PT PERUSAHAAN BONGKAR MUAT OLAH JASA ANDAL,0.13
PT BINA SINAR AMITY,0.13
PT CAKRA BUMI ENERGI,0.13
PT PRIMA TRANSPORTASI SERVIS INDONESIA,0.13
PT SENTRA MULTI KARYA,0.13
PT REBORN CAPITAL,0.13
PT PILAR PRATAMA DINAMIKA,0.13
KDB TIFA FINANCE TBK,0.13
PT BEYOND MEDIA,0.13
PT MACO AMANGRAHA,0.13
PT TIGA BERLIAN ELECTRIC,0.13
PT ERA MANDIRI CEMERLANG TBK,0.13
PT CGS CIMB SEKURITAS INDONESIA,0.13
PT BINA YATRA SENTOSA,0.13
CGS CIMB SECURITIES SINGAPORE PTE LTD,0.13
BALI PRIVATE VILLA S PTE LTD,0.13
PT ABADI CITRA LESTARI,0.13
BADAN KERJASAMA INTILAND STARLIGHT,0.13
PT BUANA BEJANA,0.13
PT DINAMIKA KENCANA MANDIRI,0.13
PT GANDARIA MULIA,0.13
PT GANDARIA PERMAI,0.13
PT GANDARIA PRIMA,0.13
PT GANDARIA SAKTI,0.13
PT GRAHA INTI BOGA,0.13
PT GRANDE FAMILY VIEW,0.13
PT GRANDE IMPERIAL,0.13
PT INTI ALGORITMA PERDANA,0.13
PT INTI GRIA PALAMARTA,0.13
PT INTI GRIA PERDANA,0.13
PT INTI GRIA PERKASA,0.13
PT INTI GRIA PERSADA,0.13
PT INTI GRIA PERWIRA,0.13
PT INTI GRIA PRAMUDYA,0.13
PT INTILAND ALFA RENDITA,0.13
PT INTILAND ESPERTO,0.13
PT INTILAND GRANDE,0.13
PT INTILAND SEJAHTERA,0.13
PT INTISARANA EKARAYA,0.13
PT JATENG INDUSTRI INTILAND,0.13
PT KAWASAN INDUSTRI INTILAND,0.13
PT KAWASAN JOMBANG,0.13
PT KAWASAN PLOSO,0.13
PT KINERJA LANCAR SERASI,0.13
PT MELATI ANUGERAH SEMESTA,0.13
PT MELATI IMPIAN BANGSA,0.13
PT MELATI WAHANA NUSANTARA,0.13
PT MUTIARA RAGA INDAH,0.13
PT PERKASALESTARI PERMAI,0.13
PT PERKASALESTARI UTAMA,0.13
PERKEBUNAN INDUSTRI SEGAJUNG,0.13
PT PRIMA SENTOSA GANDA,0.13
PT PERKEBUNAN INDUTSRI SEGAJUNG,0.13
PT PURISENTOSA UNGGUL,0.13
PT PUTRA SINAR PERMAJA,0.13
PT SELASIH SAFAR,0.13
PT SINAR CEMERLANG GEMILANG,0.13
PT SINAR PUSPA PERSADA,0.13
PT TAMAN HARAPAN INDAH,0.13
PT USAHA GUNA KELOLA,0.13
PT VIDA IRVETTA PENINSULA,0.13
PT WIRASEJATI BINAPERSADA,0.13
PURI SENTOSA UNGGUL,0.13
CLOVER UNIVERSAL ENTERPRISE LIMITED,0.13
EP ID HOLDINGS PTE LTD,0.13
KOPERASI PEGAWAI INDOSAT,0.13
PT ANUGERAH COMMUNICATION,0.13
PT CELEBES KONSTRUKSINDO,0.13
PT HARAPAN UTAMA PRIMA,0.13
PT INTISEL PRODAKTIFAKOM,0.13
PT PILAR GAPURA NUSA,0.13
PT PRASETIA DWIDHARMA,0.13
PT SAMKANG INDONESIA,0.13
PT SARANA ARTHA LESTARI,0.13
PT SENOPATI SELLULARINDO,0.13
PT STRUKTURINDO TIFATAMA PASIFIK,0.13
PT TERATECH DATA INTI,0.13
PT TODA PILAR PRATAMA,0.13
PT FASTEL SARANA INDONESIA,0.13
PT MAC SARANA DJAYA,0.13
PT NETWORK QUALITY INDONESIA,0.13
MITRA INTERNATIONAL RESOURCES TBK,0.13
MARRITE CO LTD,0.13
PT WAHANA MAKMUR SEJATI,0.13
PT MIZUHO LEASING INDONESIA TBK,0.13
ASURANSI MULTI ARTHA GUNA TBK,0.13
VOTRAINT NO 1103 PTY LTD 922704000,0.13
PT APRATIMA SEJAHTERA,0.13
PT KARUNA PARAMITA PROPERTINDO,0.13
PT PENTA COSMOPOLITAN,0.13
PT BUDITAMA NIRWANA,0.13
PT BUMI SHANGRIL LA JAYA,0.13
PT PONDOK INDAH HOTEL,0.13
WOORI CARD CO LTD,0.13
YAYASAN ADRIANA PIO,0.13
RENZOLUC PTE LTD,0.13
MEDIAHUIS IRELAND LIMITED,0.13
PT SOLIC KREASI BARU,0.13
PT AKASIA CEPAT INDONESIA,0.13
PT AKASIA CODE DIGITAL,0.13
PT ARCHYTECT TEKNOLOGI INDONESIA,0.13
PT DANAPATI ABINAYA INVESTAMA,0.13
PT GAMMA INVESTA LESTARI,0.13
PT KALYANAMITRA ADHARA MAHARDHIKA,0.13
PT KREATIF INTEL TEKNOLOGI,0.13
PT REPUBLIKA MEDIA MANDIRI,0.13
A HARTRODT MALAYSIA SDN BHD,0.13
PT JAYA SUKSES MAKMUR SENTOSA TBK,0.13
PT MUSTIKA INTERNATIONAL LABORATORIES,0.13
PT MUSTIKA RATU ENTERTAINMENT,0.13
PT MUSTIKA RATU SDN BHD,0.13
PT MUSTIKA RATUBUANA INTERNATIONAL,0.13
PT PARAS CANTIK KENANGA,0.13
PT HADI PUTRA JAYA,0.13
PT SARI MICHANG CONCORD,0.13
PT SURYA BARU,0.13
PT WORLDWIDE RESINS & CHEMICALS,0.13
PT MUSTIKA RATU INVESTAMA,0.13
PT MM QQ IKI,0.13
PT HAMPARAN MUTIARA HIJAU,0.13
PT MUSI ANDALAN SUMATERA,0.13
PT SRIWIJAYA NUSANTARA SEJAHTERA,0.13
TIRA AUSTENITE TBK,0.13
LOUIS DREYFUS COMPANY ASIA PTE LTD,0.13
PT JAVABICA ANEKA RESOURCES,0.13
PT MOLINDO INTI GAS,0.13
PT MOLINDO RAYA INDUSTRIAL,0.13
PT CROPSCO PANEN INDONUSA,0.13
PT SEJAHTERA INVESTAMA INDAH,0.13
PT BAHAGIA SUKSES LESTARI,0.13
PT FAJAR UTAMA NUANSA,0.13
PT JATRA MANDIRI INDONESIA,0.13
PT KERTA JAYA UTAMA,0.13
PT MEGA DEPARTMENT STORE,0.13
PT SECURINDO PACKATAMA,0.13
LION METAL WORKS TBK,0.13
PT LCK INVESTAMA PRIMA INDONESIA,0.13
PT MAJU MEKAR MAKMUR,0.13
PT LASMANA SWASTI PRASHIDA,0.13
PT POLLUX HOTELS GROUP TBK,0.13
PT CAKRAWALA SAKTI KENCANA,0.13
PT RAJAWALI BIMANTARA INDONESIA,0.13
PT GEMA KARYA ABADI,0.13
PT ISS FACILITY SERVICES,0.13
PT ISS INDONESIA,0.13
PT STAR REACHERS INDONESIA,0.13
PT WEWORK SERVICES INTERNATIONAL,0.13
PT ARTHA MAS INVESTAMA,0.13
PT GRAHA LESTARI INTERNUSA,0.13
PT GRAHA METTA KARUNA,0.13
PT KNIGHTSBRIDGE LUXURY DEVELOPMENT,0.13
PT RAJAWALI MEGA PERSADA,0.13
MULTI INDOCITRA TBK,0.13
MAP ACTIVE THAILAND LTD,0.13
PT SPORTS DIRECT INDONESIA,0.13
PT SDI AKTIF INDONESIA,0.13
GA ROBUSTA F B COMPANY PTE LTD,0.13
JASUINDO TIGA PERKASA TBK,0.13
PT ADHITAMA CITRA SELARAS,0.13
PT ANEKA BINA LARAS,0.13
PT ANUGERAH NUSARAYA,0.13
PT EKA ILALANG SURYADINAMIKA,0.13
PT INDONESIA GEMILANG MAHASENTOSA,0.13
PT INDONESIAN PARADISE ISLAND,0.13
PT KEGA PROPERTY UTAMA,0.13
PT MITRA GEMILANG MAHACIPTA,0.13
PT MITRA PERDANA NUANSA,0.13
PT NARPATI ARJAYA PROPERTI,0.13
PT PADMA SUASA,0.13
PT PALOMA SUASA MANAJEMEN,0.13
PT POP PROPERTI INDONESIA,0.13
PT PRABA KUMALA SAJATI,0.13
PT PROSPEK DUTA SUKSES,0.13
PT RETZAN INDONUSA,0.13
PT RIFAI MAJU PROPERTI,0.13
PT SEGARA BIRU KENCANA,0.13
ELYSIUM INVESTMENT PARTNERS LTD,0.13
PT PROPERTINDO PRIMA INVESTAMA,0.13
TREE OF BLESSINGS PTE LTD,0.13
CHEMICAL ASIA CORPORATION PTE LTD,0.13
PT METROPOLITAN PERSADA INTERNASIONAL,0.13
PT AGUS NUSA PENIDA,0.13
PT BANGUN SUBANG SEJAHTERA,0.13
PT FAJARPUTERA DINASTI,0.13
PT KEMBANG GRIYA CAHAYA,0.13
PT METROPOLITAN DETA GRAHA,0.13
PT METROPOLITAN GLOBAL MANAGEMENT,0.13
PT METROPOLITAN GRAHA KERTAJATI,0.13
PT METROPOLITAN GRAHA MANAGEMENT,0.13
PT METROPOLITAN KARYADEKA DEVELOPMENT,0.13
PT METROPOLITAN KERTAJATI DEVELOPMENT,0.13
PT METROPOLITAN LAMPUNG GRAHA,0.13
PT METROPOLITAN MANAJEMEN,0.13
PT METROPOLITAN PERMATA DEVELOPMENT,0.13
PT PERMATA KEMBANG SENTOSA,0.13
PT SUMBER SELERA INDONESIA,0.13
PT SUMBER TATA LESTARI,0.13
PT SUMBERSENTOSA GUNA LESTARI,0.13
COMPAGNIE GENERALE DES ETABLISSEMENTS MICHELIN,0.13
PT MULTI KUSUMA CEMERLANG,0.13
MICHELIN ASIA-PACIFIC IMPORT-EXPORT (SG) PTE LTD,0.13
OMNI UNITED (S) PTE LTD,0.13
BORNEO TECHNICAL CO(M) SDNBHD,0.13
ACHILLES TIRES USA INC,0.13
PT KAWASAN INDUSTRI MULTISTRADA,0.13
PT MICHELIN INDONESIA,0.13
SOCGEN SA COMPAGNIE GENERALE DES ETABLISSEMENTS MICHELIN,0.13
PT MULIA GRAHAPERMAI,0.13
PT EKA GUNATAMA MANDIRI,0.13
CONCORD BUILDING MATERIALS PTE LTD,0.13
MULIA INC,0.13
PT MULIAKERAMIK INDAHRAYA,0.13
DUBAI ISLAMIC BANK PJSC,0.13
JPMCB NA AIF CLT RE THE SCOTTISH ORIENTAL SMALLER COMPANIES TRUST PLC,0.13
PT REX CANNING,0.13
PREMIER MARINE CANADA INC,0.13
PRIMEX PRODUCT & SERVICE INC,0.13
PT EFISIERY,0.13
PT EKA BOGAINTI,0.13
TWIN TAILS SEAFOOD CORPORATION,0.13
MITRA NELAYAN,0.13
MITRA NELAYAN RAJUNGAN,0.13
PT ANUGERAH BERSAMA LESTARI,0.13
PT DUTA AGUNG ANUGERAH,0.13
PT EDNIKO BUANA JAYA,0.13
PT EFISHERY AQUACULTURE INDONESIA,0.13
PT MUTIARA ANUGERAH SAMUDERA,0.13
PT PERINDO AMBON,0.13
PT SINAR BULAN PURNAMA,0.13
PT TRANSLINDO OCEAN PACIFIC,0.13
PT TRITUNGGAL SUKSES INVESTAMA,0.13
PT MUTIARA LAUT ABADI,0.13
PT KENCANA PILAR MANDIRI,0.13
PT ANDALAN SELARAS ABADI,0.13
PT ANDALAN WISATA BENUA,0.13
PT CHAN BROTHERS TRAVEL INDONESIA,0.13
PT DUTA CHANDRA KENCANA,0.13
PT DWI RATNA PERTIWI,0.13
PT JATI PIRANTI TRAVELINDO PRATAMA,0.13
PT MISI PELAYARAN MANDIRI,0.13
PT MITRA PANORAMA INTERNASIONAL,0.13
PT PANORAMA APLIKASI NUSANTARA,0.13
PT PANORAMA VENTURA INDONESIA,0.13
PT SMARTRAVELINDO PERKASA,0.13
PT TRIP TOUR TRAVEL,0.13
PT PANORAMA TIRTA ANUGERAH,0.13
PT CANARY TRANSPORT,0.13
PT DAY TRANS,0.13
PT DAY TRANS EXPRESS,0.13
PT KENCANA TRANSPORT,0.13
PT PANORAMA MITRA SARANA,0.13
PT PANORAMA PRIMAKENCANA TRANSINDO,0.13
PT RHADANA PRIMAKENCANA TRANSINDO,0.13
PT WEHA JALAN-JALAN,0.13
PT WEHA INVESTAMA,0.13
PT KEMAKMURAN BERKAH TIMBER,0.13
PT RODA MAS TIMBER KALIMANTAN,0.13
ITOCHU KENZAI CORPORATION,0.13
KINGDOM RESOURCES DMCC,0.13
PT KALIMANTAN FERRO INDUSTRY,0.13
PT SURYA INTAN SENTANA JAYA,0.13
PT PERKEBUNAN NUSANTARA III,0.13
MERCK SHARP AND DOHME I A LLC,0.13
PT KARISMA LANGIT KHATULISTIWA,0.13
PT TEMAS SAGARA INDONESIA,0.13
PT TEMAS SAGARA INDONESIA (SEBELUMNYA PT TEMAS SUZUE INDONESIA),0.13
ANEMI MARITIME CO LTD,0.13
PT ASIA MARINE TEMAS,0.13
PT DEPO LAUTAN NUSANTARA,0.13
PT LESTARI NASIONAL GAS,0.13
PT MENTARI MAS MULTIMODA,0.13
PT PELABUHAN TEMAS NUSANTARA,0.13
PT TEMAS BULKER,0.13
PT TEMAS DEPOT,0.13
PT TEMAS ENERGY,0.13
PT TEMAS LOGISTICS,0.13
PT TEMAS PORT,0.13
PT TEMAS SHIPPING,0.13
PT TEMAS TRAINING HUB,0.13
PT TEMAS LESTARI,0.13
CAHAYA AERO SERVICES TBK,0.13
KASIKORN VISION FINANCIAL COMPANY PTE LTD,0.13
KASIKORNBANK PUBLIC COMPANY LIMITED,0.13
PT KASIKORN VISION FINANCIAL INDONESIA,0.13
PT CITRA GEMILANG NUSANTARA,0.13
PT MANGGALA GELORA PERKASA,0.13
PT PLUIT PROPERTINDO,0.13
PT PRAKARSA NUSA CEMERLANG,0.13
PT SENTRA GRAHA KENCANA,0.13
PT CENDRAWASIH FARIN,0.13
PT GL ASIA,0.13
PT GRAHA TUNASMEKAR,0.13
PT SINAR ARTA MULIA,0.13
PT TRIMATRA TATAGRAHA,0.13
PT PRIMA PERMATA SEJAHTERA,0.13
PT KENCANA GRAHA NUSAMANDIRI,0.13
CV KARYA BANGUNAN ANUGERAH,0.13
PT MAKIN BERKEMBANG TERUS,0.13
PT SURYA STEEL,0.13
PT PROVIDENT CAPITAL INDONESIA,0.13
PT ALAM PERMAI,0.13
PT SARANA INVESTASI NUSANTARA,0.13
PT ASUS TECHNOLOGY INDONESIA JAKARTA,0.13
ASUSTEK COMPUTER INC,0.13
PT SM ENGINEERING,0.13
PT SNI INTERNASIONAL,0.13
PT TATA SARANA NUSAPERSADA,0.13
ALLIED TELESIS INTERNATIONAL (ASIA) PTE LTD,0.13
ARTRON INTERNATIONAL PTE LTD,0.13
ASUS GLOBAL PTE LTD,0.13
MURATA MANUFACTURING CO LTD,0.13
PT PEGAUNIHAN TECHNOLOGY INDONESIA,0.13
PT TROPICAL ELECTRONIC,0.13
MOTOROLA MOBILITY LLC,0.13
ASUS INVESTMENT CO LTD,0.13
INDITECK TECHNOLOGY HONG KONG LIMITED,0.13
PT CAHAYA NUSA SENTOSA,0.13
PT CAHAYA ROYAL INDONUSA,0.13
PT CAHAYA SEMESTA INVESTA,0.13
PT MULIA ARTA NUSANTARA,0.13
PT SEMANGAT BANGUN NUSANTARA,0.13
PT SEMANGAT PANGERAN ABADI,0.13
PT SEMANGAT PANGERAN INDONUSA,0.13
PT SEMANGAT PANGERAN JAYAKARTA,0.13
PT BINTANG DWI LESTARI,0.13
PT CREATIVE SOFTHOUSE,0.13
PT TRIXINDO SELARAS,0.13
PT MITRA ADHIKARYA PLASINDO,0.13
PT SRIWAHANA ADITYAKARTA,0.13
PT GARUDA PRIMA SENTOSA,0.13
PT SUMBER MAKMUR LUMINTU,0.13
PT MULIA CIPTA TEKNOLOGI,0.13
ENSBURY KALTENG PTE LTD,0.13
PT ISMAYA GROUP SEJAHTERA,0.13
PT GOZCO CAPITAL,0.13
ROCKCORE FINANCIAL TECHNOLOGY CO LTD,0.13
PT AGUNG ALAM ANUGRAH,0.13
PT AGUNG ANUGRAH INVESTAMA,0.13
PT AMBASSADOR GARMINDO,0.13
PT ARTALINDO SEMESTA NUSANTARA,0.13
PT SOLUSI INVESTAMA NUSANTARA,0.13
PT AFHAM SOLUSI KOMUNIKASI,0.13
PT GRAHA KABELINDO,0.13
PT TELEMEDIA KOMUNIKASI PRATAMA,0.13
PT KOMUNIKASI PROFESIONAL INDONESIA,0.13
PT TRAJECTIVE MITRA INDONESIA,0.13
PT CRIO INDONESIA,0.13
PT PLANET MERAH DELAPAN,0.13
PT PLANET MERAH DEPOK,0.13
PT PLANET MERAH SEMBILAN,0.13
PT PLANET MERAH SEPULUH,0.13
PT RED PLANET HOTEL BEKASI,0.13
PT RED PLANET HOTEL MAKASSAR,0.13
PT RED PLANET HOTEL PALEMBANG,0.13
PT RED PLANET HOTEL PEKANBARU,0.13
PT RED PLANET HOTEL SURABAYA,0.13
PT RED PLANET HOTELS INDONESIA,0.13
PT RED PLANET HOTELS SOLO,0.13
PT RED PLANET HOTELS TANGERANG,0.13
PT SOLUSI BINTANG CEMERLANG,0.13
PT DELTA WIBAWA BERSAMA,0.13
PT MINNA PADI RESORTS,0.13
PT SANUR HASTA GRIYA,0.13
PT BUMI PETANGIS,0.13
PT AGUNG PERDANA SAKTI,0.13
PT AIMS INDO INVESTAMA,0.13
PT PANIN INTERNASIONAL,0.13
PT ARTHAMULIA INDAH,0.13
PT CAHAYA RETILINDO,0.13
PT INTI DUFREE PROMOSINDO,0.13
PT KARYA PRIMA UNGGULAN,0.13
PT SUKSES GARDA MULIA,0.13
PT PRECISE PACIFIC REALTY,0.13
DFS VENTURE SINGAPORE PTE LTD,0.13
AR SHOP,0.13
CV BALI CROCO DESIGN,0.13
CV CLIK,0.13
CV WASTRA NUSANTARA,0.13
DFS VENTURE SINGAPORE (PTE) LIMITED,0.13
HARPER COLLINS PUBLISHER LIMITED,0.13
JOHN HARDY (HK) LTD,0.13
PT BALIBIASA INDAHKOLEKSI,0.13
PT EIGERINDO MULTI PRODUK INDUSTRI,0.13
PT JEWELRY DESIGN SERVICES,0.13
PT SUKANDA DJAYA JAKARTA,0.13
PT TRAVEL BLUE INDONESIA,0.13
TOKO BHINEKA JAYA,0.13
UD ORANG UTAN,0.13
WHSMITH ASIA LIMITED HK,0.13
MISAWA TRADING CO LTD,0.13
PT MEDIA NETWORK ATLAS INDONESIA,0.13
PT MAHAKA MEDIA,0.13
CREATIVE AUDIO STREAM TECHNOLOGY PTE LTD,0.13
PT MAHAKA DIGITAL INOVASI,0.13
PT MAHAKA RADIO DIGITAL,0.13
PT RADIO ATTAHIRIYAH,0.13
PT RADIO CAMAR,0.13
PT RADIO KIRANA INSAN SUARA,0.13
PT RADIO MUSTANG UTAMA,0.13
PT RADIO RAMAKO DJAJA RAYA,0.13
PT RAMAKO DJAYA RAYA,0.13
PT STUDIO KREASI BERSAMA,0.13
PT SUARA IRAMA INDAH,0.13
PT SANTOS JAYA ABADI,0.13
PT CHINA GLAZE INDONESIA,0.12
MFT RESOURCES SDN BHD,0.12
PT BANGUNAN JAYA PRIMA,0.12
PT CATUR LOGAMINDO SENTOSA,0.12
PT GLORY INTI SEJAHTERA,0.12
PT LARIS JAYA KENDARI,0.12
PT MANDIRI INDAH MAKASSAR,0.12
PT MITRA JAYA PERKASA BANGUNAN,0.12
PT MULTI INDAH LESTARI,0.12
BILLION VAST INDUSTRIAL LIMITED,0.12
GREATCARE GLAZE CO LTD,0.12
NITTO GANRYO KOGYO CO LTD,0.12
PT ARROW INDO UNIVERSAL,0.12
PT ASADA MITRA PACKINDO,0.12
PT ASI TAMA ENERGI,0.12
PT BATU BINTANG TIMUR,0.12
PT BRIGHT GLAZE INDONESIA,0.12
PT BUMI MINERAL INDONUSA,0.12
PT NITTINDO INTI CEMERLANG,0.12
PT SENTRAL KEMASINDO TEGUH,0.12
PT SINCOZA JAYA INDONESIA,0.12
PT SUMATERA KEMASINDO,0.12
PT SYSTEM INDONESIA,0.12
PT TORRECID INDONESIA,0.12
PT UNICER INDONESIA,0.12
PT YOUNEXA INTI MATERIALS,0.12
ZIBO MINGGUAN IMPORT & EXPORT TRADING CO LTD,0.12
FIDELITY FUNDS ASIAN SMALLER COMPANIES POOL,0.12
PT SUPRAKREASI ERADINAMIKA,0.12
PT ARWANA ANUGERAH KERAMIK,0.12
PT ARWANA NUANSAKERAMIK,0.12
PT PRIMAGRAHA KERAMINDO,0.12
PT SINAR KARYA DUTA ABADI,0.12
DOW CHEMICAL PACIFIC SINGAPORE PRIVATE LIMITED,0.12
DOW CHEMICAL PACIFIC SINGAPORE PTE LTD,0.12
PT ANEKA BUMI KENCANA,0.12
PT ANEKA COFFEE INDUSTRY,0.12
PT TIRTHA HARAPAN BALI,0.12
PT ANEKA AGROPRASIDHA,0.12
PT PRASIDHA,0.12
PT ANEKA BUMI PRASIDHA,0.12
INNOVATE INSTANT COFFEE SDN BHD,0.12
ITOCHU SINGAPORE PTE LTD,0.12
PT ANUGERAH SEJAHTERA NASIONAL,0.12
PT HON CHUAN INDONESIA,0.12
PT SUMBER KOPI PRIMA,0.12
GREENTECH INGREDIENTS PTE LTD,0.12
KERJASAMA OPERASI FORTUNA INDONESIA,0.12
KERJASAMA OPERASI SAHID MEGATAMA KARYA GEMILANG,0.12
KERJASAMA OPERASI SAHID MULTI PRATAMA GEMILANG,0.12
PT BANGUN INTI ARTHA,0.12
PT BANGUN MEGAH PRATAMA,0.12
PT CITRA AGUNG PRATAMA,0.12
PT CITRA PRATAMA PROPERTINDO,0.12
PT FORTUNA CAHAYA CEMERLANG,0.12
PT GRAHA INTI SEMPURNA,0.12
PT LARAS MAJU SAKTI,0.12
PT MEGATAMA KARYA GEMILANG,0.12
PT MULTI PRATAMA GEMILANG,0.12
PT PERMATA ALAM PROPERTI,0.12
PT SENTOSA BUANA RAYA,0.12
PT SENTRA GAYA MAKMUR,0.12
PT TIARA SAKTI MANDIRI,0.12
PT UNGGUL KENCANA PERSADA,0.12
WOORI BANK KOREA,0.12
PT SURYA PERMATA ANDALAN TBK,0.12
NILA UTAMA PTE LTD,0.12
PT ALTO NAUTIKA TEKNOLOGI,0.12
PT ARIAL NIAGA NUSANTARA,0.12
PT AZUREUS SIMULATOR ASIA,0.12
PT FAST OFFSHORE INDONESIA,0.12
PT HAMMAR MARINE OFFSHORE,0.12
PT MARINE SOLUSINDO TEKNIK,0.12
PT NUSA MARITIM JAYA,0.12
PT SENTOSASEGARA MULIA SHIPPING,0.12
PT WIN MARITIM,0.12
PT WIN OFFSHORE,0.12
PT WINPAN OFFSHORE,0.12
PT WINTERMAR,0.12
PT WINTERMAR GEO OFFSHORE,0.12
PT WINTERMAR RAJAWALI ASIA,0.12
PT WM OFFSHORE,0.12
WINTERMAR SDN BHD,0.12
PT WINTERMARJAYA LESTARI,0.12
THE MANURUNG FAMILY TRUST FUND,0.12
PT ONIX INVESTAMA,0.12
PT ONIX SEKURITAS,0.12
PT PANIN DAI-ICHI LIFE DIMILIKI PANIN INTERNASIONAL,0.12
PT PANIN GENINHOLDCO,0.12
PT PANINKORP,0.12
CRYSTAL CHAIN HOLDINGS LTD,0.12
PT FAMLEE INVESCO,0.12
OMNICOURT GROUP LIMITED,0.12
ASURANSI DAYIN MITRA TBK,0.12
PT DATINDO ENTRYCOM,0.12
PT EQUITY ASET MANAJEMEN,0.12
PT EQUITY FINANCE INDONESIA,0.12
PT EQUITY LIFE INDONESIA,0.12
PT EQUITY SEKURITAS INDONESIA,0.12
PT LINTAS DUNIA TRAVELINDO,0.12
PT LUMBUNG SARI,0.12
PT MEDICOM PRIMA,0.12
PT VENTURA INVESTASI PRIMA,0.12
PT VENTURA INVESTASI UTAMA,0.12
PT INTA TRADING,0.12
PT INTAN BARU PRANA TBK,0.12
PT COLUMBIA CHROME INDONESIA,0.12
PT INTA DAYA PERKASA,0.12
PT INTA RESOURCES,0.12
PT INTA SARANA INFRASTRUKTUR,0.12
PT INTRACO PENTA PRIMA SERVIS,0.12
PT KARYA LESTARI SUMBERALAM,0.12
PT PRATAMA WANA MOTOR,0.12
PT PRISTINE AFTERMARKET INDONESIA,0.12
PT TERRA FACTOR INDONESIA,0.12
PT SHALUMINDO INVESTAMA,0.12
PT SPALLINDO ADILONG,0.12
BANK MEGA TBK,0.12
PT INDO KOMODITI KORPORA TBK,0.12
DELTA DJAKARTA TBK,0.12
PT METRO HEALTHCARE INDONESIA TBK,0.12
PT TELETRANSMEDIA,0.12
PT MONDIAL INVESTAMA INDONESIA,0.12
PT DYAMALL GRAHA UTAMA,0.12
PT DYANDRA PROMOSINDO,0.12
PT GRAHA MULTI UTAMA,0.12
PT NUSA DUA INDONESIA,0.12
SURYA TOTO INDONESIA TBK,0.12
PT INTEGRA INDOCABINET TBK,0.12
BUDI STARCH & SWEETENER SINGAPORE PTE LTD,0.12
PT ASSOCIATED BRITISH BUDI,0.12
PT BUDI LUMBUNG CIPTA TANI,0.12
PT NUSANTARA MANAGEMENT INDONESIA,0.12
JAKARTA SETIABUDI INTERNASIONAL TBK,0.12
PT GLORIA INTI NUSANTARA,0.12
PT BUMI MAJALENGKA PERMAI,0.12
PT FITRA AMANAH WISATA,0.12
PT BINA CIPTA TEKNOLOGI,0.12
PT MULTI SARANA INDOTANI,0.12
PT TANINDO INTERTRACO,0.12
VALLEY INVESTMENT HOLDINGS PTE LTD,0.12
UNITED OVERSEAS BANK NOMINEES PRIVATE LIMITED,0.12
SJ BISI HOLDINGS PTE LTD,0.12
VISTA INVESTMENT HOLDINGS PTE LTD,0.12
FIELD INVESTMENT HOLDINGS PTE LTD,0.12
PT AGRINDO PRATAMA,0.12
IRON MOUNTAIN INCORPORATED,0.12
PT TRIMEGAH BANGUN PERSADA,0.12
PT SARI MAS PERMAI,0.12
PT SILK CHAINS INDONESIA,0.12
SILK CHAINS SINGAPORE PTE LTD,0.12
PATUM VEGETABLE OILS CO LTD,0.12
PREMIUM VEGETABLE OILS SDN BHD,0.12
SENA MILLS REFINERIES PVT LTD,0.12
SOMAPRO MADAGASCAR,0.12
CV GOLDEN MONKEY,0.12
PT BIRU PERSADA UTAMA,0.12
PT PANCA MAKMUR BARU,0.12
PT SAHATI HAMPARAN TANGGUH,0.12
