Nama,cluster_fastrp_128
PT TOPAZ MARITIME,0
PT TOPINDO ATLAS ASIA,0
PT TOPPAN PLASINDO LESTARI,0
PT TOPSY TEHNIK PRATAMA,2
PT TORABIKA EKA SEMESTA,1
PT TORAJA TEGUH RINDANG,1
PT TORRECID INDONESIA,1
PT TOSHIBA VISUAL MEDIA INDONESIA,0
PT TOSHIN PRIMA FINE BLANKING,0
PT TOTAL INTI PERSADA,1
PT TOTAL PERSADA DEVELOPMENT,1
PT TOTAL PERSADA INDONESIA,1
PT TOTAL POLA FORMWORK,1
PT TOUDANO MANDIRI ABADI,2
PT TOURINDO GUIDE INDONESIA TBK,0
PT TOWER BERSAMA,2
PT TOWER BERSAMA INFRASTRUCTURE TBK,2
PT TOWER ONE,2
PT TOYA INDO MANUNGGAL,2
PT TOYA RODA UTAMA,2
PT TOYO INK INDONESIA,0
PT TOYOTA ASTRA FINANCIAL SERVICES,1
PT TOYOTA TSUSHO INDONESIA,1
PT TOYOTA-ASTRA MOTOR,1
PT TOYS GAMES INDONESIA,2
PT TRADING INTERNASIONAL MANDIRI,0
PT TRAJECTIVE MITRA INDONESIA,1
PT TRAKINDO UTAMA,0
PT TRAKTOR NUSANTARA,1
PT TRANS AIRWAYS,1
PT TRANS ANTAR NUSABIRD,0
PT TRANS BUMI SERBARAJA,1
PT TRANS DIGITAL MEDIA,2
PT TRANS ENERGY OPTIMA,1
PT TRANS INDONESIA SUPERKORIDOR,2
PT TRANS JABAR TOL,1
PT TRANS JAYA PERKASA,1
PT TRANS KALIMANTAN PERKASA,1
PT TRANS LAYANAN HALMAHERA,1
PT TRANS LINTAS SEGARA,1
PT TRANS LOGISTIK PERKASA,1
PT TRANS OCEAN PERMATA,1
PT TRANS PROPERTI INDONESIA,1
PT TRANS RETAIL,2
PT TRANS RETAIL INDONESIA,2
PT TRANSCOAL PACIFIC TBK,1
PT TRANSFARMA MEDICA INDAH,2
PT TRANSFORMA OTO PRIMA,0
PT TRANSHIPMENT TEKNIK SOLUSI,1
PT TRANSINDO INTERDWIPANTARA,0
PT TRANSJAWA PASPRO JALAN TOL,1
PT TRANSKON JAYA TBK,2
PT TRANSLINDO OCEAN PACIFIC,0
PT TRANSMARINA PELABUHAN INDONESIA,1
PT TRANSPACIFIC AGRO INDUSTRY,0
PT TRANSPASIFIK NIAGAREKSA,1
PT TRANSPORTASI GAS INDONESIA,2
PT TRANSPORTASI JAKARTA,2
PT TRANSPORTASI LAUTAN ENERGI,1
PT TRASINDO MURNI PERKASA,1
PT TRASINDO SENTOSA,2
PT TRAVEL BLUE INDONESIA,1
PT TRENGGANA SUMAPALA ABADI,1
PT TRETES INDAH PERMAI,1
PT TRI ADI BERSAMA,1
PT TRI ANANDA PRATAMA,1
PT TRI BUANA MAS,1
PT TRI CITRA SEJAHTERA,1
PT TRI DAYA INVESTINDO,0
PT TRI EKASARI KALIMANTAN PLYWOOD,1
PT TRI ENERGI TEKNOLOGI,0
PT TRI MITRA EKA KHATA,1
PT TRI NAGAHARDA SATRIA,1
PT TRI NUR CAKRAWALA,2
PT TRI SAKTI PURWOSARI MAKMUR,2
PT TRI SAPTA JAYA,0
PT TRI SAPTA SEJAHTERA,2
PT TRI SEJAHTERA PRATAMA,1
PT TRI SWARDANA UTAMA,2
PT TRIAKA BERSAMA,2
PT TRIARYANI,0
PT TRIASMITRA CORNERSTONE INDONESIA,2
PT TRIASMITRA MULTINIAGA INTERNASIONAL,2
PT TRIATRA SINERGIA PRATAMA,2
PT TRIBARA KARYA,1
PT TRICITRA BUSANAMAS,0
PT TRICOM MITRA MANDIRI,0
PT TRIDAYA BANGUN CIPTA,0
PT TRIDINAMIKA JAYA INSTRUMENT,1
PT TRIDUTA MITRA SEJAHTERA,1
PT TRIELANG INDO MATIRIM,1
PT TRIFITA PERKASA,2
PT TRIGUNA ALAM SEMESTA,1
PT TRIGUNA ANUGRAH SEMESTA,1
PT TRIGUNA INTERNUSA PRATAMA,1
PT TRIJATI PRIMULA,0
PT TRIJAYA GLOBAL MARINDO,1
PT TRIJAYA PUTRA MULIA,0
PT TRIJAYA TANGGUH,1
PT TRIJAYA WISESA MAKMUR,1
PT TRIKARYA ARTHA ABADI,2
PT TRIKARYA GRAHA UTAMA,1
PT TRIKARYA SEMESTA,1
PT TRIMAS BELLINDO APAREL MANUFAKTUR,0
PT TRIMAS SARANA GARMENT INDUSTRY,0
PT TRIMATRA BANGUN PERSADA,0
PT TRIMATRA TATAGRAHA,1
PT TRIMEGAH ASSET MANAGEMENT,1
PT TRIMEGAH BANGUN PERSADA,1
PT TRIMEGAH KARYA PRATAMA TBK,0
PT TRIMEGAH SEKURITAS,1
PT TRIMEGAH SEKURITAS INDONESIA TBK,1
PT TRIMEGAH SUMBER MAS,0
PT TRIMEX SARANA TRISULA,0
PT TRIMITRA CHITRAHASTA,2
PT TRIMITRA KARYA JAYA,1
PT TRIMITRA MULTI SUKSES SELARAS,2
PT TRIMITRA PRAWARA,1
PT TRIMITRA PRAWARA GOLDLAND TBK,1
PT TRIMITRA PROPERTINDO TBK,0
PT TRIMUDA NUANSA CITRA TBK,2
PT TRINICO INDONESIA,0
PT TRINISYAH ERSA PRATAMA,1
PT TRINITI DINAMIK SANTOZ,2
PT TRINITI DINAMIK TBK,2
PT TRINITI GARAM PROPERTI,2
PT TRINITI MENARA GADING,2
PT TRINITI MENARA SERPONG,2
PT TRINITI PILAR GEMILANG,2
PT TRINITI PRATAMA MULIA,1
PT TRINSEO MATERIALS INDONESIA,2
PT TRINUSA TRAVELINDO,1
PT TRIO DISTRIBUSI,1
PT TRIO EAGLE LOGISTIC,2
PT TRIP TOUR TRAVEL,2
PT TRIPAR MULTIVISION PLUS,1
PT TRIPATRA ENGINEERING,1
PT TRIPATRA ENGINEERS AND CONSTRUCTORS,1
PT TRIPATRA MULTI ENERGI,1
PT TRIPUTRA AGRO PERSADA TBK,1
PT TRIPUTRA BAYU KENCANA,2
PT TRIPUTRA ENERGI MEGATARA,1
PT TRIPUTRA INVESTINDO ARYA,2
PT TRIPUTRA PERSADA MEGATARA,0
PT TRIROYAL TIMURRAYA,1
PT TRISADA MULIA,2
PT TRISAKA REKSA WALUYA,1
PT TRISAKTI MAKMUR PERSADA,1
PT TRISCO TAILORED APPAREL MANUFACTURING,0
PT TRISENSA MINERAL UTAMA,2
PT TRISETIA CITAGRAHA,1
PT TRISTAR LAND,0
PT TRISTAR MAKMUR KARTONINDO,1
PT TRISULA GARMINDO MANUFACTURING,0
PT TRISULA INSAN TIARA,0
PT TRISULA KENCANA SAKTI,1
PT TRISULA TEXTILE INDUSTRIES TBK,0
PT TRITAMA AJI LAKSANA,2
PT TRITEGUH MANUNGGAL SEJATI,1
PT TRITIRTA INTI MANDIRI,0
PT TRITIRTA SARANA DAMAI,0
PT TRITUNGGAL ARTHAMAKMUR,1
PT TRITUNGGAL INTIPERMATA,1
PT TRITUNGGAL LESTARI MAKMUR,1
PT TRITUNGGAL MITRA SAMUDERA,1
PT TRITUNGGAL SENTRA BUANA,1
PT TRITUNGGAL SUKSES INVESTAMA,0
PT TRITUNGGAL SUKSES PRATAMA,0
PT TRIXINDO SELARAS,1
PT TRIYASA GEOKOMUNINDO,1
PT TROPICAL ELECTRONIC,2
PT TROPOSFIR MEGA RAYA,1
PT TROPOSFIR PANCAR SEJATI,1
PT TRUBA BARA BANYU ENIM,0
PT TRUBA JAGA CITA,0
PT TRUBA JAYA ENGINEERING,2
PT TRUBAINDO COAL MINING,2
PT TRUKINDO PERSADA SEJAHTERA,1
PT TRUST PENATA PROPERTINDO,1
PT TRUST SECURITIES,1
PT TRUST SUKSES MAJU LOGISTIK,1
PT TSINGKUN DUA DELAPAN,1
PT TUAH TURANGGA AGUNG,0
PT TUDUNG PUTRA PUTRI JAYA,1
PT TULUNGAGUNG TANGGUH ABADI,1
PT TULUS SINAR SELATAN,0
PT TUMBUH SELARAS GUNAJAYA,1
PT TUMBUH TEKNOLOGI MAJU,1
PT TUNAS AGUNG PERDANA,1
PT TUNAS ALFIN TBK,2
PT TUNAS CAHAYA MANDIRI,2
PT TUNAS CAHAYA MANDIRI WIDYATAMA,2
PT TUNAS DWIPA MATRA,1
PT TUNAS INTI ABADI,2
PT TUNAS JAYA PERKASA,2
PT TUNAS JAYA SANUR,2
PT TUNAS KARYA BERSAMA,1
PT TUNAS MITRA USAHA,0
PT TUNAS MOBILINDO PERKASA,1
PT TUNAS PRIMA SEJAHTERA,1
PT TUNAS RIDEAN TBK,2
PT TUNAS SURYA ABADI,0
PT TUNAS TITAN MAJU,1
PT TUNAS TUMBUH BERKEMBANG,1
PT TUNGGAL AGATHIS INDAH WOOD INDUSTRIES,1
PT TUNGGAL DJAYA INDAH,0
PT TUNGGAL JAYA INVESTAMA,2
PT TUNGGAL PERKASA PLANTATIONS,1
PT TUNGGAL PILAR PERKASA,1
PT TUNGGAL YUDI SAWMILL PLYWOOD,1
PT TUNGGAL YUNUS ESTATE,2
PT TUNGGALADHI BASKARA,1
PT TURBO ELEKTRO DOMESTICI,2
PT TUTULAN SUKMA,1
PT TWIN INVESTMENT,2
PT TWINK INDONESIA,1
PT UBC MEDICAL INDONESIA,1
PT UBUD ALAM LESTARI,1
PT UBUD BALI ASRI,1
PT UD ASTRA MOTOR INDONESIA,1
PT UDINDA WAHANATAMA,1
PT UDYANA RAYJA SENTOSA,0
PT ULIMA NITRA TBK,1
PT ULTRAJAYA MILK INDUSTRY & TRADING COMPANY TBK,1
PT UNEDO JAYA PERSADA,0
PT UNGARAN SARI GARMENTS,1
PT UNGASAN SEMESTA RESORT,1
PT UNGGAS LESTARI UNGGUL,1
PT UNGGUL KENCANA PERSADA,1
PT UNGGUL PRAKARSA PRISMA,2
PT UNGGUL PRATAMA MEDIKA,1
PT UNI-CHARM INDONESIA TBK,1
PT UNICER INDONESIA,1
PT UNICHARM NONWOVEN INDONESIA,1
PT UNICHARM TRADING INDONESIA,1
PT UNICO TRACTOR INDONESIA,1
PT UNICOR PRIMA MOTOR,1
PT UNILEVER OLEOCHEMICAL INDONESIA,0
PT UNION SAMPOERNA,1
PT UNIONINDO STEEL INDUSTRY,1
PT UNIPACK INDOSYSTEMS,1
PT UNIPACK PLASINDO,2
PT UNIRAMA DUTA NIAGA,0
PT UNITA BRANINDO,1
PT UNITAMA SINERGI SUKSES,2
PT UNITECH MITRANUSA,1
PT UNITED CAN,0
PT UNITED INDO SURABAYA,1
PT UNITED POWER,1
PT UNITED SHIPPING INDONESIA,1
PT UNITED TOWERINDO,2
PT UNITED TRACTORS PANDU ENGINEERING,1
PT UNITED TRACTORS SEMEN GRESIK,1
PT UNITRA PERSADA ENERGIA,1
PT UNITRAS PERTAMA,1
PT UNIVERSAL CIPTA PANGAN,1
PT UNIVERSAL FURNITECH INDUSTRI,0
PT UNIVERSAL HEALTH NETWORK,2
PT UNIVERSAL JOYO LESTARI,0
PT UNIVERSAL METAL TRADING,1
PT UNIVERSAL TEKNO REKSAJAYA,1
PT UNSOCO,1
PT UNTUNG BERSAMA SEJAHTERA,1
PT UNZA VITALIS,0
PT UOMO DONNA INDONESIA,2
PT UPAYA CIPTA SEJAHTERA,1
PT UPS CARDIG INTERNATIONAL,1
PT URBAN JAKARTA KOMERSIAL,1
PT URBAN JAKARTA PROPERTINDO TBK,1
PT USAHA AGRO INDONESIA,2
PT USAHA ERA PRATAMA NUSANTARA,2
PT USAHA GUNA KELOLA,1
PT USAHA INDAH ABADI,0
PT USAHA KITA SUKSES MANDIRI,1
PT USAHA MAJU MAKMUR,0
PT USAHA MANDIRI SUKSES ABADI,1
PT USP INDONESIA,2
PT UTAMA PRATAMA MEDIKA,1
PT UTAMA SARANA MEDIKA,0
PT UTAMA TEGUH ABADI,1
PT UTAMA WIRA KARYA JAYA PERKASA,1
PT UWAY ENERGI PERDANA,2
PT V2 INDONESIA,1
PT VAKSINDO SATWA NUSANTARA,1
PT VALENTINO KULINER INDONESIA,2
PT VALIENT SYNERGY INDONESIA,1
PT VALTOS GLOBALINDO,2
PT VARIA INTERHEALTH INDONESIA,2
PT VARIA MITRA ANDALAN,1
PT VARIA USAHA BETON,1
PT VARNION TECHNOLOGY SEMESTA,2
PT VASA IMPERIAL PRIMA,0
PT VASA PANDAWA INDONESIA,0
PT VEKOMA RIDES MANUFACTURING BV,1
PT VEKTOR MARITIM,1
PT VELASTO INDONESIA,1
PT VENTENY FORTUNA INTERNATIONAL TBK,0
PT VENTURA INVESTASI PRIMA,1
PT VENTURA INVESTASI UTAMA,1
PT VENTURA KAPITAL ASIA,1
PT VENTURINDO ENGINEERING,2
PT VENUS PRIMA,2
PT VENUS PUTRA,2
PT VERDAN SAWIT LESTARI,1
PT VERSUNI HOMELIFE INDONESIA,2
PT VICTORIA ALIFE INDONESIA,2
PT VICTORIA CARE INDONESIA TBK,1
PT VICTORIA INSURANCE TBK,2
PT VICTORIA INVESTAMA TBK,2
PT VICTORIA MANAJEMEN INVESTASI,2
PT VICTORIA SEKURITAS INDONESIA TBK,2
PT VICTORINDO PRATAMA MANDIRI,2
PT VICTORY UTAMA KARYA,2
PT VIDA IRVETTA PENINSULA,1
PT VIDIO DOT COM,1
PT VINDER WYNART INDONESIA,2
PT VIRAMA KARYA (PERSERO),1
PT VIRGO KENCANA SEJATI LINE,0
PT VIRTUE DRAGON NICKEL INDUSTRY,1
PT VIRTUS TECHNOLOGY INDONESIA,2
PT VIRUCCI INDOGRIYA SARANA,2
PT VISI INTI PELANGI,0
PT VISI JAYA INDONESIA,1
PT VISI KREASI STUDIO,2
PT VISI MEDIA ASIA TBK,1
PT VISI TELEKOMUNIKASI INFRASTRUKTUR TBK,2
PT VISINDO GALAXI JAYA,1
PT VISINEMA PICTURES,1
PT VISIONET DATA INTERNASIONAL,0
PT VISIONET INTERNASIONAL,0
PT VISISCAN INDONESIA,1
PT VISTA CONTRACTING SERVICES,1
PT VISTA PERMATA INDAH,1
PT VIVA INDOJAYA PERKASA,0
PT VIVA MEDIA BARU,1
PT VIVERE MULTI KREASI,2
PT VIVO COMMUNICATION INDONESIA,1
PT VIVO MOBILE INDONESIA,1
PT VODA INDONESIA,0
PT VOLTA INDONESIA SEMESTA,1
PT VOLVO INDONESIA,1
PT WABIN JAYATAMA,1
PT WAHANA ABADI SENTOSA MAKMUR PERKASA,1
PT WAHANA ADIDAYA KUDUS,1
PT WAHANA ALAM LESTARI,1
PT WAHANA ANUGERAH SEJAHTERA,1
PT WAHANA BARATAMA MINING,1
PT WAHANA BATUBARA INDONESIA,1
PT WAHANA CIPTA PERSADAJAYA,0
PT WAHANA CITRA BERSAMA,0
PT WAHANA CITRA NABATI,2
PT WAHANA DELTA PRIMA BANJARMASIN,1
PT WAHANA DISTRIBUSI NUSANTARA,0
PT WAHANA GLOBAL LOGISTIK,0
PT WAHANA INDO TRADA,1
PT WAHANA INDO TRADA MOBILINDO,1
PT WAHANA INFRASTRUKTUR NUSANTARA,2
PT WAHANA INTERFOOD NUSANTARA TBK,0
PT WAHANA INTI CENTRAL MOBILINDO,1
PT WAHANA INTI NUSA PONTIANAK,1
PT WAHANA INTI NUSANTARA,2
PT WAHANA INTI SELARAS,1
PT WAHANA INVESTASINDO SALATIGA,1
PT WAHANA JAYA INDAH JAMBI,1
PT WAHANA JAYA TASIKMALAYA,1
PT WAHANA LANCAR REJEKI,1
PT WAHANA LENTERA RAYA,1
PT WAHANA LESTARI BALIKPAPAN,1
PT WAHANA LESTARI MAKMUR SUKSES,2
PT WAHANA LOGISTIK SEMESTA,2
PT WAHANA MAKMUR SEJATI,0
PT WAHANA MEGAH PUTRA MAKASAR,1
PT WAHANA NIAGA CEMERLANG,1
PT WAHANA NIAGA LOMBOK,1
PT WAHANA OTTOMITRA MULTIARTHA TBK,0
PT WAHANA PERSADA JAKARTA,1
PT WAHANA PERSADA LAMPUNG,1
PT WAHANA PIRANTI GUNA,0
PT WAHANA PRIMA TRADA TANGERANG,1
PT WAHANA REJEKI MOBILINDO CIREBON,1
PT WAHANA RETAIL NUSANTARA,0
PT WAHANA RIMBA LESTARI,1
PT WAHANA SAMPOERNA,1
PT WAHANA SENJAYA JAKARTA,1
PT WAHANA SENTOSA CEMERLANG,1
PT WAHANA SENTRA SEJATI,1
PT WAHANA SUGI TERRA,1
PT WAHANA SUMBER BARU YOGYA,1
PT WAHANA SUMBER LESTARI SAMARINDA,1
PT WAHANA SUMBER MOBIL YOGYA,1
PT WAHANA SUMBER TRADA TANGERANG,1
PT WAHANA SUN HUTAMA BANDUNG,1
PT WAHANA SUN MOTOR SEMARANG,1
PT WAHANA SUN SOLO,1
PT WAHANA TATA BANGUN,1
PT WAHANA TIRTASARI,1
PT WAHANA TRANS LESTARI MEDAN,1
PT WAHANA TRILINTAS MINING,2
PT WAHANA TUNGGAL PUTRA,1
PT WAHANA WIRAWAN,1
PT WAHANA WIRAWAN MANADO,1
PT WAHANA WIRAWAN PALEMBANG,1
PT WAHANA WIRAWAN RIAU,1
PT WAHANA YASA INTERNATIONAL SHIPPING,1
PT WAHANABHARA BHAKTI,2
PT WAHANAKARSA SWANDIRI,0
PT WAHYU MUSTIKA KINASIH,0
PT WALASUJI PADMARIN NUSANTARA,1
PT WALDEN GLOBAL SERVICES,0
PT WALSIN LIPPO INDUSTRI,1
PT WALSIN LIPPO INDUSTRIES,2
PT WANA BHAKTI SUKSES MINERAL,1
PT WANA KALTIM LESTARI,1
PT WANAKASITA NUSANTARA,2
PT WANXIANG NICKEL INDONESIA,2
PT WARGI SANTOSA,2
PT WARISAN KASIH BUNDA,1
PT WARNA CEMERLANG INDUSTRI,1
PT WARNA MAKMUR ABADI,2
PT WARTSILA INDONESIA,0
PT WARU KALTIM PLANTATION,1
PT WASESA LINE,1
PT WASKITA BETON,1
PT WASKITA BETON PRECAST TBK,1
PT WASKITA BUMI WIRA,1
PT WASKITA FIM PERKASA REALTI,1
PT WASKITA KARYA (PERSERO) TBK,1
PT WASKITA KARYA INFRASTRUKTUR,1
PT WASKITA KARYA REALTY,1
PT WASKITA MODERN REALTI,1
PT WASKITA SANGIR ENERGI,1
PT WASKITA SRIWIJAYA TOL,1
PT WASKITA TOLL ROAD,1
PT WASKITA TRANSJAWA TOLL ROAD,1
PT WASKITA WADO ENERGI,1
PT WATAMA PRIMA,1
PT WATERINDO TECHNOLOGIES PARTNER,0
PT WAVIV TECHNOLOGIES,0
PT WEB ARCHITECT TECHNOLOGY,0
PT WEDIARAYA PRIMA,1
PT WEGE SOLUSI PROKLAMASI,1
PT WEHA INVESTAMA,2
PT WEHA JALAN-JALAN,2
PT WEHA TRANSPORTASI INDONESIA TBK,2
PT WEICHAI INDONESIA UTAMA,1
PT WEIR MINERALS INDONESIA,1
PT WEJAS IMANUEL,1
PT WELL HARVEST WINNING ALUMINA REFINERY,2
PT WELLY EXTENSI INDOHAULING,1
PT WESTRONG METAL INDUSTRY,1
PT WESTSTAR AVIATION INDONESIA,1
PT WEWORK SERVICES INTERNATIONAL,0
PT WICAKSANA ANUGERAH NUSANTARA,1
PT WICAKSANA ANUGERAH SOLUSINDO,1
PT WICAKSANA SUPRA EKATAMA,1
PT WIDJAJATUNGGAL SEJAHTERA,2
PT WIDODO MAKMUR PERKASA TBK,2
PT WIDODO MAKMUR UNGGAS TBK,0
PT WIDODOFOOD MAKMUR SEJAHTERA,2
PT WIDYA BHAKTI,1
PT WIDYA PERKASA BAHARI,1
PT WIDYA PERKASA TEHNIK JAYA,1
PT WIDYAS SAPTA CONTRACTOR,1
PT WIJAYA ANUGERAH CEMERLANG,1
PT WIJAYA KARYA (PERSERO) TBK,1
PT WIJAYA KARYA BANGUNAN GEDUNG TBK,1
PT WIJAYA KARYA BITUMEN,1
PT WIJAYA KARYA INDUSTRI & KONSTRUKSI,1
PT WIJAYA KARYA INDUSTRI DAN KONSTRUKSI,1
PT WIJAYA KARYA KOMPONEN BETON,1
PT WIJAYA KARYA KRAKATAU BETON,1
PT WIJAYA KARYA PRACETAK GEDUNG,1
PT WIJAYA KARYA REALTY,1
PT WIJAYA KARYA REKAYASA KONSTRUKSI,1
PT WIJAYA KARYA SERANG-PANIMBANG,1
PT WIJAYA KARYA TIRTA JAYA JATILUHUR,1
PT WIJAYA KUSUMA RAJAWALI,1
PT WIJAYA MEDIKA NUSA,1
PT WIJAYA NUSANTARA INTERNASIONAL,1
PT WIJAYA PRATAMA RAYA,1
PT WIJAYA SUMBER SEJAHTERA,0
PT WIJAYA TRIUTAMA PLYWOOD,2
PT WIJAYA WISESA BAKTI,2
PT WIJAYA WISESA DEVELOPMENT,2
PT WIJAYA WISESA REALTY,2
PT WIKA INDUSTRI ENERGI,1
PT WIKARAGA SAPTA UTAMA,1
PT WILLIS TOWERS WATSON INSURANCE,2
PT WILMAR BIOENERGI INDONESIA,1
PT WILMAR CAHAYA INDONESIA TBK,1
PT WILMAR CHEMICAL INDONESIA,1
PT WILMAR NABATI INDONESIA,1
PT WILSON TUNGGAL PERKASA,1
PT WIN MARITIM,1
PT WIN OFFSHORE,1
PT WINCO NIAGATAMA CORPORA,0
PT WINDUSEJATI PERTIWI,0
PT WINNER INDOKARYA NUSANTARA,0
PT WINNER NUSANTARA JAYA TBK,1
PT WINPAN OFFSHORE,1
PT WINTERMAR,1
PT WINTERMAR GEO OFFSHORE,1
PT WINTERMAR RAJAWALI ASIA,1
PT WINTERMARJAYA LESTARI,1
PT WIPALA MADANG UTAMA,0
PT WIRA BHUMI SEJATI,1
PT WIRA GLOBAL SOLUSI TBK,0
PT WIRA JAYA MANDIRI,1
PT WIRA PAMUNGKAS PARIWARA,1
PT WIRA RAGNA CIPTA,2
PT WIRA SADANA LESTARI,1
PT WIRADAYA LINTAS SUKSES,1
PT WIRADUTA SEJAHTERA LANGGENG,1
PT WIRAKARYA SAKTI,1
PT WIRASEJATI BINAPERSADA,1
PT WIRATAMA INTI SENTOSA,2
PT WIRATAPURA INDO PARAHYANGAN,2
PT WIRYA KRENINDO PERKASA,1
PT WISATA KAWAN ABADI,0
PT WISESA SEMESTA JAYA,1
PT WISISCO BAJA PUTRA,1
PT WISMA RAMAYANA,1
PT WISMA SARANA TEKNIK,2
PT WISMA SEMBILAN DELAPAN,1
PT WISMA SERATUS SEJAHTERA,1
PT WISMAYA ONKAR NUSANTARA,1
PT WISPER MEDIA,1
PT WITA LARAS KIRANA,0
PT WM OFFSHORE,1
PT WOLFSBURG AUTO INDONESIA,1
PT WONDERFUL INDAH JAYA,1
PT WONOKOYO JAYA CORPORINDO,0
PT WOO IN,1
PT WOODONE INTEGRA INDONESIA,2
PT WOORI FINANCE INDONESIA TBK,2
PT WORCKHARDT PHARMA INDO,0
PT WORLD INNOVATIVE TELECOMMUNICATION,0
PT WORLDWIDE RESINS & CHEMICALS,1
PT WULANDARI BANGUN LAKSANA,2
PT WUSHAN HIJAU LESTARI,1
PT WYETH INDONESIA,0
PT WYNFIELD GLOBAL VENTURES,0
PT WYNNCOR BALI,2
PT XAPIENS TEKNOLOGI INDONESIA,1
PT XDC INDONESIA,1
PT XIAOMI COMMUNICATIONS INDONESIA,2
PT XIAOMI SINGAPORE,1
PT XIAOMI TECHNOLOGY INDONESIA,2
PT XINGDA TRADING INDONESIA,1
PT XLSMART TELECOM SEJAHTERA TBK,2
PT YAKIN WISKON,1
PT YALI CONSTRUCTION INDONESIA,0
PT YAMAHA INDONESIA MOTOR MANUFACTURING,0
PT YAMAHA MOTOR INDONESIA,0
PT YAMAHA MUSICAL PRODUCTS ASIA,1
PT YAMAZAKI INDONESIA,2
PT YANASURYA BHAKTIPERSADA,2
PT YASA PATRIA PERKASA,2
PT YASHI INDONESIA INVESTMENT,2
PT YASULOR INDONESIA,2
PT YELOOO INTEGRA DATANET TBK,0
PT YIHUA INDOCHINA TRADING,2
PT YKK ZIPPER INDONESIA,1
PT YODYA MEGAH KARTA,0
PT YOFC INTERNATIONAL INDONESIA,1
PT YOJA MEGAH KARTA,0
PT YONGWANG ELECTRONICS INDONESIA,0
PT YORGO ANUGERAH NUSANTARA,0
PT YOUNEXA INTI MATERIALS,1
PT YUDHA BANGUN PERSADA,1
PT YUXIN SHIPPING LINE,1
PT YUZA GRAHA GEMILANG RAYA,2
PT ZAZA ANUGERAH MANDIRI,1
PT ZEBRA CROSS TEKNOLOGI,1
PT ZEBRA ENERGI,2
PT ZHAO HUI NICKEL,2
PT ZHEJIANG TENAGA PEMBANGUNAN INDONESIA,1
PT ZINUS GLOBAL INDONESIA,1
PT ZKDIGIMAX EXCEL NOBLE,1
PT ZTE INDONESIA,2
PT ZTT CABLE INDONESIA,2
PT ZULU ALPHA PAPA,0
PT ZYREXINDO MANDIRI BUANA TBK,0
PTANGKASA PURA SANJAYA,1
PTGOSYEN INDO ASIA,1
PTJANGKAR DELTA INDONESIA,0
PTLEONG AYAMSATU PRIMADONA,1
PTP INVESTMENT PTE LTD,2
PTSANGGRAHA DHIKA,0
PTSENTRAL PEMBAYARAN INDONESIA,0
PTT INTERNATIONAL TRADING PTE LTD,1
PTTEP ZAWTIKA 1D,0
PTTRIAS TOYOBO ASTRIA,1
PTUNGGUL NIAGA SENTOSA,1
PUDJIADI & SONS TBK,1
PUDJIADI PRESTIGE TBK,1
PURI SENTOSA UNGGUL,1
PUSAT PENGELOLAAN KOMPLEK GELORA BUNG KARNO,1
PYFA AUSTRALIA PTY LTD,1
PYFA HEALTH SINGAPORE PTE LTD,1
QATAR NATIONAL BANK QPSC,1
QINHUANGDAO BEIDAIHE DAWEISHENG INTERNATIONAL,1
QUADRA COMMODITIES SA,0
QUAKER OATS AUSTRALIA PTY LTD,1
QUATTUOR ISLA ASSOCIATES PTE LTD,1
QUIMERA MARITIME S.A,1
R-PAC PACKAGING INDONESIA,1
R1 INTERNATIONAL PTE LTD,0
RADANA BHASKARA FINANCE TBK,1
RADIANT UTAMA INTERINSCO TBK,1
RAIFFEISEN BANK INTERNATIONAL AG SINGAPORE BRANCH SA,1
RALPH ZEE EXPLOITATIE BV,2
RAMAYANA LESTARI SENTOSA TBK,0
RANK DISTRIBUTORS SDN BHD,1
RAPI FILM,1
RASHTRIYA ISPAT NIGAM LIMITED,1
RAVENCLAW MARITIME LTD,0
RECOMMERCE SINGAPORE PTE LTD,1
RED DRAGON CAPITAL LTD,2
REJUVE GLOBAL INVESTMENT PTE LTD,1
REKSA DANA TERPROTEKSI BAHANA ULTIMA PROTECTED FUND,1
REKSA DANA TERPROTEKSI BRI MI PROTEKSI 102,1
REKSA DANA TERPROTEKSI SAM SEJAHTERA TERPROTEKSI 5,1
REKSADANA NARADA SAHAM INDONESIA,1
RELIANCE SEKURITAS INDONESIA TBK,1
RELISH FOODS INC,2
RENAULT TRUCK SAS,1
RENHE RESOURCES LTD,2
RENZOLUC PTE LTD,2
RESOURCE ALAM INDONESIA TBK,1
REVLON MANUFACTURING LTD,1
REX COMMODITIES PTE LTD,1
RIAU PRIMA ENERGI,1
RICKY PUTRA GLOBALINDO TBK,2
RICKY PUTRA GLOBALINDO VIETNAM CO LTD,2
RICOH ASIA PACIFIC OPERATION LTD,0
RISTIA BINTANG MAHKOTASEJATI TBK,1
RJ JUNIOR ELECTRONIC,0
RLK CORPORATION PTE LTD,1
RM SEDERHANA,1
RM SEDERHANA MUARA ENIM,1
ROCKCORE FINANCIAL TECHNOLOGY CO LTD,1
RODA VIVATEX TBK,2
ROLL & REAM CORP LTD,0
ROMEO & JULIET COUTURE,1
ROSENFELD KIDSON & CO LTD,2
ROYAL PACIFIC FOOD,0
ROYAL RUBY CO LTD,2
RR CAPITAL GROUP PTE LTD,1
RT BEAUTY CARE LTD,1
RUBICON INVESTMENTS HOLDING PTE LTD,1
RUGAO CITY XINA TRADING CO LTD,2
RUHONG HOLDING PTE LTD,0
